id,sector,name,pitch,target_market,model_slug,budget_band,location,team,time_mode,source,ref
2512,Shark Tank India,Desserts And Waffles,"Inspired by The Croffle Guys from Mumbai, who pitched this on Shark Tank India (S5 E1) and got ₹2.5 Cr for 5%.",,ice-cream-and-desserts-brand,,,,,sharktank,S5E1P635
2513,Shark Tank India,Natural Skincare & Haircare,"Inspired by Lewisia Wellness from Jaipur, who pitched this on Shark Tank India (S5 E1) and asked ₹1 Cr, no deal.",,personal-care-brand,,,,,sharktank,S5E1P636
2514,Shark Tank India,Emotional Learning Toys,"Inspired by EMo Mee from Mumbai, who pitched this on Shark Tank India (S5 E2) and got ₹2 Cr for 4%.",,toys-and-games-brand,,,,,sharktank,S5E2P638
2515,Shark Tank India,Community Travel Trips,"Inspired by Capture ATrip from Delhi, who pitched this on Shark Tank India (S5 E2) and got ₹75L for 5%.",,travel-agency,,,,,sharktank,S5E2P639
2516,Shark Tank India,Baby Gear Brand,"Inspired by Loopie from Gurugram, who pitched this on Shark Tank India (S5 E2) and asked ₹75L, no deal.",,d2c-apparel-brand,,,,,sharktank,S5E2P640
2517,Shark Tank India,Card Rewards Optimiser,"Inspired by Save Sage from Gurugram, who pitched this on Shark Tank India (S5 E3) and got ₹4 Cr for 9%.",,b2b-saas-startup,,,,,sharktank,S5E3P641
2518,Shark Tank India,Aerial Vehicle R&D,"Inspired by Kalam Labs from Lucknow, who pitched this on Shark Tank India (S5 E3) and got ₹2 Cr for 1.25%.",,deeptech-hardware,,,,,sharktank,S5E3P642
2519,Shark Tank India,Overnight Oats,"Inspired by Goat Life from Kota, who pitched this on Shark Tank India (S5 E4) and got ₹2 Cr for 8%.",,frozen-and-ready-to-cook-foods,,,,,sharktank,S5E4P644
2520,Shark Tank India,Smart Planters,"Inspired by Planyt from Vadodara, who pitched this on Shark Tank India (S5 E4) and asked ₹1.05 Cr, no deal.",,consumer-gadgets-brand,,,,,sharktank,S5E4P645
2521,Shark Tank India,AI Toys for Kids,"Inspired by Avishkaar from Delhi, who pitched this on Shark Tank India (S5 E4) and asked ₹80L, no deal.",,toys-and-games-brand,,,,,sharktank,S5E4P646
2522,Shark Tank India,Pet Food,"Inspired by Nootie from Delhi, who pitched this on Shark Tank India (S5 E6) and got ₹1 Cr for 4%.",,pet-food-and-treats,,,,,sharktank,S5E6P650
2523,Shark Tank India,Fish Feed Brand,"Inspired by Corel Lifecare from Thane, who pitched this on Shark Tank India (S5 E7) and got ₹1.2 Cr for 8%.",,vermicompost-unit,,,,,sharktank,S5E7P652
2524,Shark Tank India,Spine Injury Device,"Inspired by x STEP from Bangalore, who pitched this on Shark Tank India (S5 E8) and got ₹1 Cr for 10%.",,medical-devices-startup,,,,,sharktank,S5E8P655
2525,Shark Tank India,Roblox Game Studio,"Inspired by Meta Fashion from Delhi, who pitched this on Shark Tank India (S5 E9) and asked ₹1 Cr, no deal.",,gaming-and-esports,,,,,sharktank,S5E9P657
2526,Shark Tank India,Barefoot Shoes,"Inspired by Zen Barefoot from Delhi, who pitched this on Shark Tank India (S5 E9) and asked ₹1 Cr, no deal.",,footwear-brand,,,,,sharktank,S5E9P659
2527,Shark Tank India,Protein Bars,"Inspired by Stroom from Ahmedabad, who pitched this on Shark Tank India (S5 E10) and got ₹1 Cr for 2.5%.",,healthy-snacks-brand,,,,,sharktank,S5E10P661
2528,Shark Tank India,AI Diagnostics,"Inspired by Neurapexai from India, who pitched this on Shark Tank India (S5 E11) and got ₹60L for 5%.",,medical-devices-startup,,,,,sharktank,S5E11P663
2529,Shark Tank India,Wrestling Fan Events,"Inspired by Wrestlefanent from Delhi, who pitched this on Shark Tank India (S5 E11) and asked ₹75L, no deal.",,services-marketplace-app,,,,,sharktank,S5E11P664
2530,Shark Tank India,Ayurvedic Supplements & Beauty,"Inspired by Ayuvyaandimfresh from Delhi, who pitched this on Shark Tank India (S5 E11) and asked ₹1 Cr, no deal.",,nutrition-supplements-brand,,,,,sharktank,S5E11P665
2531,Shark Tank India,GenAI Content Studio,"Inspired by Cinefaistudios from Mumbai, who pitched this on Shark Tank India (S5 E12) and got ₹50L for 5%.",,video-editing-service,,,,,sharktank,S5E12P667
2532,Shark Tank India,QR Vehicle Tags,"Inspired by Sampark from Noida, who pitched this on Shark Tank India (S5 E12) and asked ₹1 Cr, no deal.",,services-marketplace-app,,,,,sharktank,S5E12P668
2533,Shark Tank India,Stock Discovery App,"Inspired by Sovrenn from Delhi, who pitched this on Shark Tank India (S5 E13) and asked ₹1 Cr, no deal.",,fintech-startup,,,,,sharktank,S5E13P669
2534,Shark Tank India,AI Stock Research,"Inspired by Multibagg.ai from Bangalore, who pitched this on Shark Tank India (S5 E13) and got ₹50L for 1%.",,fintech-startup,,,,,sharktank,S5E13P670
2535,Shark Tank India,Prefab Construction,"Inspired by Uprear Build from Surat, who pitched this on Shark Tank India (S5 E14) and got ₹1 Cr for 2%.",,interior-design-studio,,,,,sharktank,S5E14P671
2536,Shark Tank India,Milk Adulteration Test Kit,"Inspired by Paper Pro from Muzaffarnagar, who pitched this on Shark Tank India (S5 E14) and asked ₹1 Cr, no deal.",,dairy-farm,,,,,sharktank,S5E14P672
2537,Shark Tank India,Emergency Health Service,"Inspired by Cosmohealth from Delhi, who pitched this on Shark Tank India (S5 E14) and got ₹1 Cr for 9%.",,healthtech-startup,,,,,sharktank,S5E14P673
2538,Shark Tank India,Handcrafted Shoes,"Inspired by Gullylabs from Gurugram, who pitched this on Shark Tank India (S5 E15) and got ₹1 Cr for 0.57%.",,footwear-brand,,,,,sharktank,S5E15P674
2539,Shark Tank India,AI Clothes Try-On,"Inspired by Twin from Gurugram, who pitched this on Shark Tank India (S5 E15) and got ₹80L for 2%.",,services-marketplace-app,,,,,sharktank,S5E15P675
2540,Shark Tank India,Digital Facade Displays,"Inspired by RCXlight from Chapra, who pitched this on Shark Tank India (S5 E15) and got ₹10L for 5%.",,b2b-saas-startup,,,,,sharktank,S5E15P676
2541,Shark Tank India,Packaged Cakes,"Inspired by Awsum from India, who pitched this on Shark Tank India (S5 E16) and got ₹1 Cr for 1.33%.",,home-bakery,,,,,sharktank,S5E16P677
2542,Shark Tank India,Alum Deodorants,"Inspired by Phitku from India, who pitched this on Shark Tank India (S5 E16) and got ₹1.8 Cr for 1%.",,personal-care-brand,,,,,sharktank,S5E16P678
2543,Shark Tank India,VR for Schools,"Inspired by 9DXRlabs from Gurugram, who pitched this on Shark Tank India (S5 E16) and asked ₹1 Cr, no deal.",,test-prep-online,,,,,sharktank,S5E16P679
2544,Shark Tank India,Nasal Strips,"Inspired by Pureflow from Patiala, who pitched this on Shark Tank India (S5 E17) and got ₹2 Cr for 20%.",,personal-care-brand,,,,,sharktank,S5E17P680
2545,Shark Tank India,Body Tape Brand,"Inspired by Getsnappy from Patiala, who pitched this on Shark Tank India (S5 E17) and asked ₹60L, no deal.",,personal-care-brand,,,,,sharktank,S5E17P681
2546,Shark Tank India,Acid-Free Home Cleaners,"Inspired by Urbanwipe from Jaipur, who pitched this on Shark Tank India (S5 E18) and got ₹2 Cr for 10%.",,home-cleaning-products-brand,,,,,sharktank,S5E18P683
2547,Shark Tank India,All-in-One Beauty Brand,"Inspired by Antinorm from Delhi, who pitched this on Shark Tank India (S5 E18) and got ₹1.03 Cr for 1%.",,personal-care-brand,,,,,sharktank,S5E18P684
2548,Shark Tank India,Premium Mixers,"Inspired by Sepoy&co from Delhi, who pitched this on Shark Tank India (S5 E18) and asked ₹3 Cr, no deal.",,beverage-brand,,,,,sharktank,S5E18P685
2549,Shark Tank India,Unisex Streetwear,"Inspired by Bonkerscorner from Ulhasnagar, who pitched this on Shark Tank India (S5 E19) and got ₹1.5 Cr for 0.5%.",,d2c-apparel-brand,,,,,sharktank,S5E19P686
2550,Shark Tank India,Magnesium Wellness Products,"Inspired by Bubbleme from Chandigarh, who pitched this on Shark Tank India (S5 E19) and asked ₹50L, no deal.",,nutrition-supplements-brand,,,,,sharktank,S5E19P687
2551,Shark Tank India,Fasting Coaching Program,"Inspired by Outlive from Bangalore, who pitched this on Shark Tank India (S5 E19) and asked ₹1 Cr, no deal.",,nutrition-coaching,,,,,sharktank,S5E19P688
2552,Shark Tank India,Driving Simulator,"Inspired by Metadrive from Jaipur, who pitched this on Shark Tank India (S5 E20) and asked ₹90L, no deal.",,gaming-and-esports,,,,,sharktank,S5E20P689
2553,Shark Tank India,Cattle Grooming Brushes,"Inspired by Sparshbrush from Mumbai, who pitched this on Shark Tank India (S5 E20) and got ₹20L for 1%.",,agritech-devices,,,,,sharktank,S5E20P690
2554,Shark Tank India,Ayurvedic Beauty & Haircare,"Inspired by Shesha Ayurveda from Kochi, who pitched this on Shark Tank India (S5 E20) and got ₹2 Cr for 8%.",,personal-care-brand,,,,,sharktank,S5E20P691
2555,Shark Tank India,Homemade Cookies,"Inspired by Cookiecartel from Panchgani, who pitched this on Shark Tank India (S5 E21) and got ₹80L for 12%.",,home-bakery,,,,,sharktank,S5E21P692
2556,Shark Tank India,Gyrocopter Manufacturing,"Inspired by Avia Litewings from Ahmedabad, who pitched this on Shark Tank India (S5 E21) and asked ₹1 Cr, no deal.",,deeptech-hardware,,,,,sharktank,S5E21P693
2557,Shark Tank India,Smart Ring,"Inspired by Aabo from Mumbai, who pitched this on Shark Tank India (S5 E21) and asked ₹1.5 Cr, no deal.",,consumer-gadgets-brand,,,,,sharktank,S5E21P694
2558,Shark Tank India,Shapewear Brand,"Inspired by Krvvy from Noida, who pitched this on Shark Tank India (S5 E22) and got ₹1.2 Cr for 3%.",,d2c-apparel-brand,,,,,sharktank,S5E22P695
2559,Shark Tank India,Women's Shapewear,"Inspired by Invogue from Delhi, who pitched this on Shark Tank India (S5 E22) and got ₹2 Cr for 15%.",,d2c-apparel-brand,,,,,sharktank,S5E22P696
2560,Shark Tank India,Handcrafted Bangles,"Inspired by Taashacraft from Kosamba, who pitched this on Shark Tank India (S5 E23) and got ₹75L for 5%.",,jewellery-brand,,,,,sharktank,S5E23P697
2561,Shark Tank India,Kids Ayurvedic Makeup,"Inspired by Mishmash Naturals from Bangalore, who pitched this on Shark Tank India (S5 E23) and asked ₹50L, no deal.",,personal-care-brand,,,,,sharktank,S5E23P698
2562,Shark Tank India,Calisthenics Training Institute,"Inspired by Indian School Of Calisthenics from Mumbai, who pitched this on Shark Tank India (S5 E23) and asked ₹75L, no deal.",,sports-coaching-academy,,,,,sharktank,S5E23P699
2563,Shark Tank India,Hemp Wellness Products,"Inspired by Wholeleaf from Delhi, who pitched this on Shark Tank India (S5 E24) and got ₹1.5 Cr for 7.5%.",,personal-care-brand,,,,,sharktank,S5E24P700
2564,Shark Tank India,Wet Waste Composter,"Inspired by Mankomb from Bangalore, who pitched this on Shark Tank India (S5 E24) and asked ₹2 Cr, no deal.",,recycling-and-waste,,,,,sharktank,S5E24P701
2565,Shark Tank India,Marinades & Spices,"Inspired by Kilrr from Mumbai, who pitched this on Shark Tank India (S5 E25) and got ₹1 Cr for 1.06%.",,spice-processing-unit,,,,,sharktank,S5E25P704
2566,Shark Tank India,Offline Meetup Platform,"Inspired by Offline from Gurugram, who pitched this on Shark Tank India (S5 E25) and asked ₹50L, no deal.",,community-and-social-app,,,,,sharktank,S5E25P705
2567,Shark Tank India,Devotional Toys,"Inspired by Pandas Box from Noida, who pitched this on Shark Tank India (S5 E26) and got ₹1.2 Cr for 12%.",,toys-and-games-brand,,,,,sharktank,S5E26P706
2568,Shark Tank India,Handcrafted Bindis,"Inspired by The Bindi Project from Bangalore, who pitched this on Shark Tank India (S5 E26) and asked ₹50L, no deal.",,jewellery-brand,,,,,sharktank,S5E26P707
2569,Shark Tank India,AI Sales Agent,"Inspired by Voxturn AI from Mumbai, who pitched this on Shark Tank India (S5 E26) and asked ₹1 Cr, no deal.",,digital-agency,,,,,sharktank,S5E26P708
2570,Shark Tank India,UPI Expense Manager,"Inspired by Cotopay from Delhi, who pitched this on Shark Tank India (S5 E27) and got ₹75L for 2%.",,fintech-startup,,,,,sharktank,S5E27P710
2571,Shark Tank India,Farm-to-Bottle Beverages,"Inspired by Local All Natural Soda from Aizawl, who pitched this on Shark Tank India (S5 E27) and asked ₹50L, no deal.",,beverage-brand,,,,,sharktank,S5E27P711
2572,Shark Tank India,Private Celebration Theatre,"Inspired by The Binge Town from Bangalore, who pitched this on Shark Tank India (S5 E28) and got ₹1 Cr for 2.5%.",,event-planning,,,,,sharktank,S5E28P712
2573,Shark Tank India,Army-Inspired Apparel,"Inspired by Warriorworld from Surat, who pitched this on Shark Tank India (S5 E29) and got ₹75L for 1%.",,d2c-apparel-brand,,,,,sharktank,S5E29P715
2574,Shark Tank India,Fashion Quick Commerce,"Inspired by Booon from Bangalore, who pitched this on Shark Tank India (S5 E30) and asked ₹1 Cr, no deal.",,d2c-apparel-brand,,,,,sharktank,S5E30P718
2575,Shark Tank India,Indian Arts Culture Platform,"Inspired by Me Meraki from Gurugram, who pitched this on Shark Tank India (S5 E30) and got ₹1 Cr for 4%.",,content-and-media-platform,,,,,sharktank,S5E30P719
2576,Shark Tank India,Relief Mural Decor,"Inspired by Artociti from Bokaro Steel City, who pitched this on Shark Tank India (S5 E31) and got ₹1 Cr for 7.5%.",,handcrafted-home-decor,,,,,sharktank,S5E31P721
2577,Shark Tank India,Gaming Peripherals,"Inspired by Kreo from Bangalore, who pitched this on Shark Tank India (S5 E31) and got ₹1 Cr for 1%.",,consumer-gadgets-brand,,,,,sharktank,S5E31P722
2578,Shark Tank India,Custom Kids Bags,"Inspired by Rosada from Kolkata, who pitched this on Shark Tank India (S5 E31) and got ₹1.25 Cr for 5%.",,bags-and-accessories-brand,,,,,sharktank,S5E31P723
2579,Shark Tank India,Baby Jewellery,"Inspired by Babyworks By Swapnil from Mumbai, who pitched this on Shark Tank India (S5 E32) and got ₹60L for 6%.",,jewellery-brand,,,,,sharktank,S5E32P724
2580,Shark Tank India,Construction Robotics,"Inspired by Kelvin6k from Chennai, who pitched this on Shark Tank India (S5 E33) and got ₹1 Cr for 2.86%.",,interior-design-studio,,,,,sharktank,S5E33P727
2581,Shark Tank India,Modest Wear Brand,"Inspired by ANAApparels from Mau, who pitched this on Shark Tank India (S5 E33) and asked ₹80L, no deal.",,d2c-apparel-brand,,,,,sharktank,S5E33P728
2582,Shark Tank India,Smart Packaging,"Inspired by Ez Pac from Mumbai, who pitched this on Shark Tank India (S5 E33) and asked ₹2.5 Cr, no deal.",,industrial-solutions,,,,,sharktank,S5E33P729
2583,Shark Tank India,Plant Based Meat,"Inspired by Mister Veg from Faridabad, who pitched this on Shark Tank India (S5 E34) and asked ₹2 Cr, no deal.",,frozen-and-ready-to-cook-foods,,,,,sharktank,S5E34P731
2584,Shark Tank India,Stock Tips App,"Inspired by Saras from Surat, who pitched this on Shark Tank India (S5 E34) and asked ₹70L, no deal.",,fintech-startup,,,,,sharktank,S5E34P732
2585,Shark Tank India,Special Needs Therapy for Kids,"Inspired by Speechgears from Noida, who pitched this on Shark Tank India (S5 E35) and asked ₹2 Cr, no deal.",,kids-enrichment-classes,,,,,sharktank,S5E35P733
2586,Shark Tank India,AI Software Studio,"Inspired by Heizen from Hyderabad, who pitched this on Shark Tank India (S5 E35) and got ₹90L for 2%.",,b2b-saas-startup,,,,,sharktank,S5E35P734
2587,Shark Tank India,AI Parenting App,"Inspired by Pukaar.ai from Patiala, who pitched this on Shark Tank India (S5 E35) and asked ₹48L, no deal.",,healthtech-startup,,,,,sharktank,S5E35P735
2588,Shark Tank India,Wellness Coffee,"Inspired by upsnac from Ludhiana, who pitched this on Shark Tank India (S5 E36) and asked ₹1 Cr, no deal.",,beverage-brand,,,,,sharktank,S5E36P736
2589,Shark Tank India,Organic Latex Mattresses,"Inspired by Kotson Mattress from Vijayawada, who pitched this on Shark Tank India (S5 E36) and asked ₹1.5 Cr, no deal.",,furniture-workshop,,,,,sharktank,S5E36P737
2590,Shark Tank India,AI Content Localisation,"Inspired by Kalakrit from Gurugram, who pitched this on Shark Tank India (S5 E36) and asked ₹1 Cr, no deal.",,video-editing-service,,,,,sharktank,S5E36P738
2591,Shark Tank India,Vegetarian QSR Chain,"Inspired by SVSFood from Satna, who pitched this on Shark Tank India (S5 E36) and asked ₹3 Cr, no deal.",,quick-service-food-outlet,,,,,sharktank,S5E36P739
2592,Shark Tank India,Hobby Clubs,"Inspired by Misfits from Kanpur, who pitched this on Shark Tank India (S5 E37) and got ₹1 Cr for 3%.",,community-and-social-app,,,,,sharktank,S5E37P741
2593,Shark Tank India,Guilt-free Shakes,"Inspired by Krimmy Thickshakes from Hyderabad, who pitched this on Shark Tank India (S5 E37) and asked ₹1.25 Cr, no deal.",,beverage-brand,,,,,sharktank,S5E37P742
2594,Shark Tank India,Instant Curry Pastes,"Inspired by Curry It from Delhi, who pitched this on Shark Tank India (S5 E38) and got ₹1.5 Cr for 3.3%.",,frozen-and-ready-to-cook-foods,,,,,sharktank,S5E38P743
2595,Shark Tank India,AI Dubbing,"Inspired by dubpro.ai from Noida, who pitched this on Shark Tank India (S5 E38) and asked ₹1.25 Cr, no deal.",,video-editing-service,,,,,sharktank,S5E38P744
2596,Shark Tank India,Paediatric Therapy Services,"Inspired by Pragyan from Bangalore, who pitched this on Shark Tank India (S5 E39) and got ₹1 Cr for 5%.",,kids-enrichment-classes,,,,,sharktank,S5E39P746
2597,Shark Tank India,Rental Wear,"Inspired by Sanchvi from Bangalore, who pitched this on Shark Tank India (S5 E39) and asked ₹1 Cr, no deal.",,clothing-rental,,,,,sharktank,S5E39P747
2598,Shark Tank India,Call Mirroring Devices,"Inspired by Trring from Karanja Lad, who pitched this on Shark Tank India (S5 E39) and asked ₹50L, no deal.",,consumer-gadgets-brand,,,,,sharktank,S5E39P748
2599,Shark Tank India,Edible-Grade Toothpaste,"Inspired by Edinora from Thiruvananthapuram, who pitched this on Shark Tank India (S5 E40) and got ₹2 Cr for 10%.",,personal-care-brand,,,,,sharktank,S5E40P749
